mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context
MUT_0178,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {,"// PIT Mutated: negated conditional
while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {","        int i = start;
        // loop to the next to last char or to the last char if we need another digit to
        // make a valid number (e.g. chars[0..5] = ""1234E"")
        while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                foundDigit = true;
                allowSigns = false;
"
MUT_0179,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {,"// PIT Mutated: negated conditional
while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {","        int i = start;
        // loop to the next to last char or to the last char if we need another digit to
        // make a valid number (e.g. chars[0..5] = ""1234E"")
        while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                foundDigit = true;
                allowSigns = false;
"
MUT_0180,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (CharUtils.isAsciiNumeric(chars[i])) {,"// PIT Mutated: negated conditional
if (CharUtils.isAsciiNumeric(chars[i])) {","        // loop to the next to last char or to the last char if we need another digit to
        // make a valid number (e.g. chars[0..5] = ""1234E"")
        while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                foundDigit = true;
                allowSigns = false;
            } else if (chars[i] == '.') {
"
MUT_0181,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,} else if (chars[i] == '.') {,"// PIT Mutated: negated conditional
} else if (chars[i] == '.') {","            if (CharUtils.isAsciiNumeric(chars[i])) {
                foundDigit = true;
                allowSigns = false;
            } else if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
"
MUT_0182,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                foundDigit = true;
                allowSigns = false;
            } else if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
"
MUT_0183,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                foundDigit = true;
                allowSigns = false;
            } else if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
"
MUT_0184,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,} else if (chars[i] == 'e' || chars[i] == 'E') {,"// PIT Mutated: negated conditional
} else if (chars[i] == 'e' || chars[i] == 'E') {","                    return false;
                }
                hasDecPoint = true;
            } else if (chars[i] == 'e' || chars[i] == 'E') {
                // we've already taken care of hex.
                if (hasExp) {
                    // two E's
"
MUT_0185,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,} else if (chars[i] == 'e' || chars[i] == 'E') {,"// PIT Mutated: negated conditional
} else if (chars[i] == 'e' || chars[i] == 'E') {","                    return false;
                }
                hasDecPoint = true;
            } else if (chars[i] == 'e' || chars[i] == 'E') {
                // we've already taken care of hex.
                if (hasExp) {
                    // two E's
"
MUT_0186,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasExp) {,"// PIT Mutated: negated conditional
if (hasExp) {","                hasDecPoint = true;
            } else if (chars[i] == 'e' || chars[i] == 'E') {
                // we've already taken care of hex.
                if (hasExp) {
                    // two E's
                    return false;
                }
"
MUT_0187,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!foundDigit) {,"// PIT Mutated: negated conditional
if (!foundDigit) {","                    // two E's
                    return false;
                }
                if (!foundDigit) {
                    return false;
                }
                hasExp = true;
"
MUT_0188,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,} else if (isSign(chars[i])) {,"// PIT Mutated: negated conditional
} else if (isSign(chars[i])) {","                }
                hasExp = true;
                allowSigns = true;
            } else if (isSign(chars[i])) {
                if (!allowSigns) {
                    return false;
                }
"
MUT_0189,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!allowSigns) {,"// PIT Mutated: negated conditional
if (!allowSigns) {","                hasExp = true;
                allowSigns = true;
            } else if (isSign(chars[i])) {
                if (!allowSigns) {
                    return false;
                }
                allowSigns = false;
"
MUT_0190,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (i < chars.length) {,"// PIT Mutated: negated conditional
if (i < chars.length) {","            }
            i++;
        }
        if (i < chars.length) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                // no type qualifier, OK
                return true;
"
MUT_0191,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (CharUtils.isAsciiNumeric(chars[i])) {,"// PIT Mutated: negated conditional
if (CharUtils.isAsciiNumeric(chars[i])) {","            i++;
        }
        if (i < chars.length) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                // no type qualifier, OK
                return true;
            }
"
MUT_0192,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'e' || chars[i] == 'E') {,"// PIT Mutated: negated conditional
if (chars[i] == 'e' || chars[i] == 'E') {","                // no type qualifier, OK
                return true;
            }
            if (chars[i] == 'e' || chars[i] == 'E') {
                // can't have an E at the last byte
                return false;
            }
"
MUT_0193,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'e' || chars[i] == 'E') {,"// PIT Mutated: negated conditional
if (chars[i] == 'e' || chars[i] == 'E') {","                // no type qualifier, OK
                return true;
            }
            if (chars[i] == 'e' || chars[i] == 'E') {
                // can't have an E at the last byte
                return false;
            }
"
MUT_0194,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == '.') {,"// PIT Mutated: negated conditional
if (chars[i] == '.') {","                // can't have an E at the last byte
                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
"
MUT_0195,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
"
MUT_0196,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
"
MUT_0197,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {,"// PIT Mutated: negated conditional
if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {","                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
"
MUT_0198,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {,"// PIT Mutated: negated conditional
if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {","                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
"
MUT_0199,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {,"// PIT Mutated: negated conditional
if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {","                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
"
MUT_0200,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {,"// PIT Mutated: negated conditional
if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {","                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
"
MUT_0201,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {,"// PIT Mutated: negated conditional
if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {","                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
"
MUT_0202,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'l' || chars[i] == 'L') {,"// PIT Mutated: negated conditional
if (chars[i] == 'l' || chars[i] == 'L') {","            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
"
MUT_0203,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'l' || chars[i] == 'L') {,"// PIT Mutated: negated conditional
if (chars[i] == 'l' || chars[i] == 'L') {","            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
"
MUT_0204,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,return foundDigit && !hasExp && !hasDecPoint;,"// PIT Mutated: negated conditional
return foundDigit && !hasExp && !hasDecPoint;","            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
            // last character is illegal
            return false;
"
MUT_0205,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,return foundDigit && !hasExp && !hasDecPoint;,"// PIT Mutated: negated conditional
return foundDigit && !hasExp && !hasDecPoint;","            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
            // last character is illegal
            return false;
"
MUT_0206,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,return foundDigit && !hasExp && !hasDecPoint;,"// PIT Mutated: negated conditional
return foundDigit && !hasExp && !hasDecPoint;","            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
            // last character is illegal
            return false;
"
MUT_0207,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,return !allowSigns && foundDigit;,"// PIT Mutated: negated conditional
return !allowSigns && foundDigit;","        }
        // allowSigns is true iff the val ends in 'E'
        // found digit it to make sure weird stuff like '.' and '1E-' doesn't pass
        return !allowSigns && foundDigit;
    }

    /**
"
MUT_0208,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,return !allowSigns && foundDigit;,"// PIT Mutated: negated conditional
return !allowSigns && foundDigit;","        }
        // allowSigns is true iff the val ends in 'E'
        // found digit it to make sure weird stuff like '.' and '1E-' doesn't pass
        return !allowSigns && foundDigit;
    }

    /**
"
MUT_0209,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanFalseReturnValsMutator,return true;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isCreatable
return true;","                        return false;
                    }
                }
                return true;
            }
            if (Character.isDigit(chars[start + 1])) {
                // leading 0, but not hex, must be octal
"
MUT_0210,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanFalseReturnValsMutator,return true;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isCreatable
return true;","                        return false;
                    }
                }
                return true;
            }
        }
        sz--; // don't want to loop to the last char, check it afterwards
"
MUT_0211,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanFalseReturnValsMutator,return true;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isCreatable
return true;","        if (i < chars.length) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                // no type qualifier, OK
                return true;
            }
            if (chars[i] == 'e' || chars[i] == 'E') {
                // can't have an E at the last byte
"
MUT_0212,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanFalseReturnValsMutator,return foundDigit;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isCreatable
return foundDigit;","                    return false;
                }
                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
"
MUT_0213,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanFalseReturnValsMutator,return foundDigit;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isCreatable
return foundDigit;","                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
"
MUT_0214,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","     */
    public static boolean isCreatable(final String str) {
        if (StringUtils.isEmpty(str)) {
            return false;
        }
        final char[] chars = str.toCharArray();
        int sz = chars.length;
"
MUT_0215,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,"return false; // str == ""0x""","// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false; // str == """"0x""""","            if (chars[start + 1] == 'x' || chars[start + 1] == 'X') { // leading 0x/0X
                int i = start + 2;
                if (i == sz) {
                    return false; // str == ""0x""
                }
                // checking hex (it can't be anything else)
                for (; i < chars.length; i++) {
"
MUT_0216,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                // checking hex (it can't be anything else)
                for (; i < chars.length; i++) {
                    if (!CharUtils.isHex(chars[i])) {
                        return false;
                    }
                }
                return true;
"
MUT_0217,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                int i = start + 1;
                for (; i < chars.length; i++) {
                    if (!CharUtils.isOctal(chars[i])) {
                        return false;
                    }
                }
                return true;
"
MUT_0218,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","            } else if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
                hasDecPoint = true;
            } else if (chars[i] == 'e' || chars[i] == 'E') {
"
MUT_0219,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                // we've already taken care of hex.
                if (hasExp) {
                    // two E's
                    return false;
                }
                if (!foundDigit) {
                    return false;
"
MUT_0220,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                    return false;
                }
                if (!foundDigit) {
                    return false;
                }
                hasExp = true;
                allowSigns = true;
"
MUT_0221,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                allowSigns = true;
            } else if (isSign(chars[i])) {
                if (!allowSigns) {
                    return false;
                }
                allowSigns = false;
                foundDigit = false; // we need a digit after the E
"
MUT_0222,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                allowSigns = false;
                foundDigit = false; // we need a digit after the E
            } else {
                return false;
            }
            i++;
        }
"
MUT_0223,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","            }
            if (chars[i] == 'e' || chars[i] == 'E') {
                // can't have an E at the last byte
                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
"
MUT_0224,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
                // single trailing decimal point after non-exponent is ok
                return foundDigit;
"
MUT_0225,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return foundDigit;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return foundDigit;","                    return false;
                }
                // single trailing decimal point after non-exponent is ok
                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
"
MUT_0226,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return foundDigit;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return foundDigit;","                return foundDigit;
            }
            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
"
MUT_0227,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return foundDigit && !hasExp && !hasDecPoint;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return foundDigit && !hasExp && !hasDecPoint;","            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
            // last character is illegal
            return false;
"
MUT_0228,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return false;","                return foundDigit && !hasExp && !hasDecPoint;
            }
            // last character is illegal
            return false;
        }
        // allowSigns is true iff the val ends in 'E'
        // found digit it to make sure weird stuff like '.' and '1E-' doesn't pass
"
MUT_0229,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isCreatable,,BooleanTrueReturnValsMutator,return !allowSigns && foundDigit;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isCreatable
return !allowSigns && foundDigit;","        }
        // allowSigns is true iff the val ends in 'E'
        // found digit it to make sure weird stuff like '.' and '1E-' doesn't pass
        return !allowSigns && foundDigit;
    }

    /**
"
MUT_0230,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isDigits,,BooleanFalseReturnValsMutator,return StringUtils.isNumeric(str);,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isDigits
return StringUtils.isNumeric(str);","     * @return {@code true} if str contains only Unicode numeric
     */
    public static boolean isDigits(final String str) {
        return StringUtils.isNumeric(str);
    }

    /**
"
MUT_0231,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isDigits,,BooleanTrueReturnValsMutator,return StringUtils.isNumeric(str);,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isDigits
return StringUtils.isNumeric(str);","     * @return {@code true} if str contains only Unicode numeric
     */
    public static boolean isDigits(final String str) {
        return StringUtils.isNumeric(str);
    }

    /**
"
MUT_0232,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isNumber,,BooleanFalseReturnValsMutator,return isCreatable(str);,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isNumber
return isCreatable(str);","     */
    @Deprecated
    public static boolean isNumber(final String str) {
        return isCreatable(str);
    }

    /**
"
MUT_0233,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isNumber,,BooleanTrueReturnValsMutator,return isCreatable(str);,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isNumber
return isCreatable(str);","     */
    @Deprecated
    public static boolean isNumber(final String str) {
        return isCreatable(str);
    }

    /**
"
MUT_0234,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,if (str.charAt(str.length() - 1) == '.') {,"// PIT Mutated: Replaced integer subtraction with addition
if (str.charAt(str.length() - 1) == '.') {","        if (StringUtils.isEmpty(str)) {
            return false;
        }
        if (str.charAt(str.length() - 1) == '.') {
            return false;
        }
        if (str.charAt(0) == '-') {
"
MUT_0235,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (StringUtils.isEmpty(str)) {,"// PIT Mutated: negated conditional
if (StringUtils.isEmpty(str)) {","     * @since 3.4
     */
    public static boolean isParsable(final String str) {
        if (StringUtils.isEmpty(str)) {
            return false;
        }
        if (str.charAt(str.length() - 1) == '.') {
"
MUT_0236,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (str.charAt(str.length() - 1) == '.') {,"// PIT Mutated: negated conditional
if (str.charAt(str.length() - 1) == '.') {","        if (StringUtils.isEmpty(str)) {
            return false;
        }
        if (str.charAt(str.length() - 1) == '.') {
            return false;
        }
        if (str.charAt(0) == '-') {
"
MUT_0237,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (str.charAt(0) == '-') {,"// PIT Mutated: negated conditional
if (str.charAt(0) == '-') {","        if (str.charAt(str.length() - 1) == '.') {
            return false;
        }
        if (str.charAt(0) == '-') {
            if (str.length() == 1) {
                return false;
            }
"
MUT_0238,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (str.length() == 1) {,"// PIT Mutated: negated conditional
if (str.length() == 1) {","            return false;
        }
        if (str.charAt(0) == '-') {
            if (str.length() == 1) {
                return false;
            }
            return withDecimalsParsing(str, 1);
"
MUT_0239,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isParsable,,BooleanFalseReturnValsMutator,"return withDecimalsParsing(str, 1);","// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isParsable
return withDecimalsParsing(str, 1);","            if (str.length() == 1) {
                return false;
            }
            return withDecimalsParsing(str, 1);
        }
        return withDecimalsParsing(str, 0);
    }
"
MUT_0240,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isParsable,,BooleanFalseReturnValsMutator,"return withDecimalsParsing(str, 0);","// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isParsable
return withDecimalsParsing(str, 0);","            }
            return withDecimalsParsing(str, 1);
        }
        return withDecimalsParsing(str, 0);
    }

    private static boolean isSign(final char ch) {
"
MUT_0241,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isParsable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isParsable
return false;","     */
    public static boolean isParsable(final String str) {
        if (StringUtils.isEmpty(str)) {
            return false;
        }
        if (str.charAt(str.length() - 1) == '.') {
            return false;
"
MUT_0242,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isParsable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isParsable
return false;","            return false;
        }
        if (str.charAt(str.length() - 1) == '.') {
            return false;
        }
        if (str.charAt(0) == '-') {
            if (str.length() == 1) {
"
MUT_0243,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isParsable,,BooleanTrueReturnValsMutator,return false;,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isParsable
return false;","        }
        if (str.charAt(0) == '-') {
            if (str.length() == 1) {
                return false;
            }
            return withDecimalsParsing(str, 1);
        }
"
