mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_9f_mutant_2381,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipColon,1722,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,++_inputPtr;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1719:                     if (i == INT_SLASH || i == INT_HASH) {
  1720:                         return _skipColon2(true);
  1721:                     }
>>1722:                     ++_inputPtr;
  1723:                     return i;
  1724:                 }
  1725:             }",123
JacksonCore_1f_mutant_63,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseAsLong,229,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (input == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  226: 
  227:     public static long parseAsLong(String input, long defaultValue)
  228:     {
>>229:         if (input == null) {
  230:             return defaultValue;
  231:         }
  232:         input = input.trim();",123
Codec_8f_mutant_112,Codec,8f,org.apache.commons.codec.binary.Base64,encode,450,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  447:             }
  448:             switch (modulus) {
  449:                 case 1 :
>>450:                     buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];
  451:                     buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];
  452:                     // URL-SAFE skips the padding to further reduce size.
  453:                     if (encodeTable == STANDARD_ENCODE_TABLE) {",123
Codec_4f_mutant_140,Codec,4f,org.apache.commons.codec.binary.Base64,encode,500,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = encodeTable[(x >> 18) & MASK_6BITS];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  497:                 }
  498:                 x = (x << 8) + b;
  499:                 if (0 == modulus) {
>>500:                     buffer[pos++] = encodeTable[(x >> 18) & MASK_6BITS];
  501:                     buffer[pos++] = encodeTable[(x >> 12) & MASK_6BITS];
  502:                     buffer[pos++] = encodeTable[(x >> 6) & MASK_6BITS];
  503:                     buffer[pos++] = encodeTable[x & MASK_6BITS];",123
JacksonCore_9f_mutant_1882,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleInvalidNumberStart,1201,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_matchToken(match, 3);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1198:             ch = _inputBuffer[_inputPtr++];
  1199:             if (ch == 'N') {
  1200:                 String match = negative ? ""-INF"" :""+INF"";
>>1201:                 _matchToken(match, 3);
  1202:                 if (isEnabled(Feature.ALLOW_NON_NUMERIC_NUMBERS)) {
  1203:                     return resetAsNaN(match, negative ? Double.NEGATIVE_INFINITY : Double.POSITIVE_INFINITY);
  1204:                 }",123
JacksonCore_9f_mutant_2421,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipColon2,1762,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (i > INT_SPACE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1759:                 loadMoreGuaranteed();
  1760:             }
  1761:             int i = (int) _inputBuffer[_inputPtr++];
>>1762:             if (i > INT_SPACE) {
  1763:                 if (i == INT_SLASH) {
  1764:                     _skipComment();
  1765:                     continue;",123
JacksonCore_3f_mutant_622,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1517,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return parseName(q, i, 4);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1514:                         if (i == INT_QUOTE) { // one byte/char case or broken
  1515:                             return findName(q, 4);
  1516:                         }
>>1517:                         return parseName(q, i, 4);
  1518:                     }
  1519:                     if (i == INT_QUOTE) { // one byte/char case or broken
  1520:                         return findName(q, 3);",123
JacksonCore_4f_mutant_159,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,resetWithString,221,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_hasSegments) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  218:         _resultString = value;
  219:         _resultArray = null;
  220: 
>>221:         if (_hasSegments) {
  222:             clearSegments();
  223:         }
  224:         _currentSize = 0;",123
JacksonCore_1f_mutant_296,JacksonCore,1f,com.fasterxml.jackson.core.util.TextBuffer,contentsAsString,366,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,return _resultString;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  363:                 }
  364:             }
  365:         }
>>366:         return _resultString;
  367:     }
  368: 
  369:     public char[] contentsAsArray()",123
Codec_3f_mutant_385,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleJ,542,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"result.append('J', 'H');",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  539:                     result.append('J', 'A');
  540:                 } else if (isVowel(charAt(value, index - 1)) && !slavoGermanic &&
  541:                               (charAt(value, index + 1) == 'A' || charAt(value, index + 1) == 'O')) {
>>542:                     result.append('J', 'H');
  543:                 } else if (index == value.length() - 1) {
  544:                     result.append('J', ' ');
  545:                 } else if (!contains(value, index + 1, 1, L_T_K_S_N_M_B_Z) && !contains(value, index - 1, 1, ""S"", ""K"", ""L"")) {",123
JacksonCore_9f_mutant_2278,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,539,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,decodedData = (decodedData << 6) | bits;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  536:                 }
  537:             }
  538:             // otherwise, our triplet is now complete
>>539:             decodedData = (decodedData << 6) | bits;
  540:             buffer[outputPtr++] = (byte) (decodedData >> 16);
  541:             buffer[outputPtr++] = (byte) (decodedData >> 8);
  542:             buffer[outputPtr++] = (byte) decodedData;",123
Csv_10f_mutant_33,Csv,10f,org.apache.commons.csv.CSVPrinter,printAndEscape,153,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} else if (c == CR) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  150:                 }
  151:                 if (c == LF) {
  152:                     c = 'n';
>>153:                 } else if (c == CR) {
  154:                     c = 'r';
  155:                 }
  156: ",123
JacksonCore_2f_mutant_1396,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1605,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i == INT_QUOTE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1602:             q = (q << 8) | i;
  1603:             i = _inputBuffer[_inputPtr++] & 0xFF;
  1604:             if (codes[i] != 0) {
>>1605:                 if (i == INT_QUOTE) {
  1606:                     return findName(_quadBuffer, qlen, q, 4);
  1607:                 }
  1608:                 return parseEscapedName(_quadBuffer, qlen, q, i, 4);",123
JacksonCore_2f_mutant_1992,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipCComment,1755,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if ((_inputPtr >= _inputEnd) && !loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1752:             int i = (int) _inputBuffer[_inputPtr++];
  1753:             if (i <= '*') {
  1754:                 if (i == '*') { // end?
>>1755:                     if ((_inputPtr >= _inputEnd) && !loadMore()) {
  1756:                         break main_loop;
  1757:                     }
  1758:                     if (_inputBuffer[_inputPtr] == INT_SLASH) {",123
JacksonCore_3f_mutant_943,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_4,3013,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3010: 
  3011:     private final void _skipUtf8_4(int c) throws IOException
  3012:     {
>>3013:         if (_inputPtr >= _inputEnd) {
  3014:             loadMoreGuaranteed();
  3015:         }
  3016:         int d = (int) _inputBuffer[_inputPtr++];",123
JacksonCore_2f_mutant_1,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_closeInput,233,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputStream != null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  230:          *   on the underlying InputStream, unless we ""own"" it, or auto-closing
  231:          *   feature is enabled.
  232:          */
>>233:         if (_inputStream != null) {
  234:             if (_ioContext.isResourceManaged() || isEnabled(Feature.AUTO_CLOSE_SOURCE)) {
  235:                 _inputStream.close();
  236:             }",123
JacksonCore_2f_mutant_2153,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,getTextLength,319,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_finishString(); // only strings can be incomplete,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  316:             case VALUE_STRING:
  317:                 if (_tokenIncomplete) {
  318:                     _tokenIncomplete = false;
>>319:                     _finishString(); // only strings can be incomplete
  320:                 }
  321:                 // fall through
  322:             case VALUE_NUMBER_INT:",123
JacksonCore_8f_mutant_191,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,size,267,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_resultArray != null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  264:         if (_inputStart >= 0) { // shared copy from input buf
  265:             return _inputLen;
  266:         }
>>267:         if (_resultArray != null) {
  268:             return _resultArray.length;
  269:         }
  270:         if (_resultString != null) {",123
JacksonCore_10f_mutant_12,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_appendLongName,942,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if ((start + qlen) > _hashArea.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  939:         int start = _longNameOffset;
  940: 
  941:         // note: at this point we must already be shared. But may not have enough space
>>942:         if ((start + qlen) > _hashArea.length) {
  943:             // try to increment in reasonable chunks; at least space that we need
  944:             int toAdd = (start + qlen) - _hashArea.length;
  945:             // but at least 1/8 of regular hash area size or 16kB (whichever smaller)",123
Codec_3f_mutant_66,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,conditionM0,875,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"if (charAt(value, index + 1) == 'M') {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  872:      * Complex condition 0 for 'M'
  873:      */
  874:     private boolean conditionM0(String value, int index) {
>>875:         if (charAt(value, index + 1) == 'M') {
  876:             return true;
  877:         }
  878:         return contains(value, index - 1, 3, ""UMB"") &&",123
JacksonCore_9f_mutant_1551,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1958,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (currQuadBytes < 4) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1955:                 }
  1956:             }
  1957:             // Ok, we have one more byte to add at any rate:
>>1958:             if (currQuadBytes < 4) {
  1959:                 ++currQuadBytes;
  1960:                 currQuad = (currQuad << 8) | ch;
  1961:             } else {",123
JacksonCore_3f_mutant_800,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipCComment,2706,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,++_inputPtr;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2703:                         break main_loop;
  2704:                     }
  2705:                     if (_inputBuffer[_inputPtr] == INT_SLASH) {
>>2706:                         ++_inputPtr;
  2707:                         return;
  2708:                     }
  2709:                     break;",123
Codec_3f_mutant_487,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleT,721,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"index = contains(value, index + 1, 1, ""T"", ""D"") ? index + 2 : index + 1;",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  718:             index += 2;
  719:         } else {
  720:             result.append('T');
>>721:             index = contains(value, index + 1, 1, ""T"", ""D"") ? index + 2 : index + 1;
  722:         }
  723:         return index;
  724:     }",123
JacksonCore_9f_mutant_1881,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleInvalidNumberStart,1196,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,if (!loadMore()) { _reportInvalidEOFInValue(); },PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1193:     {
  1194:         if (ch == 'I') {
  1195:             if (_inputPtr >= _inputEnd) {
>>1196:                 if (!loadMore()) { _reportInvalidEOFInValue(); }
  1197:             }
  1198:             ch = _inputBuffer[_inputPtr++];
  1199:             if (ch == 'N') {",123
JacksonCore_1f_mutant_249,JacksonCore,1f,com.fasterxml.jackson.core.util.TextBuffer,buildResultArray,686,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (len < 1) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  683:         // Do we use shared array?
  684:         if (_inputStart >= 0) {
  685:             final int len = _inputLen;
>>686:             if (len < 1) {
  687:                 return NO_CHARS;
  688:             }
  689:             final int start = _inputStart;",123
Codec_3f_mutant_358,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleJ,530,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"if ((index == 0 && (charAt(value, index + 4) == ' ') ||",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  527:                         boolean slavoGermanic) {
  528:         if (contains(value, index, 4, ""JOSE"") || contains(value, 0, 4, ""SAN "")) {
  529:                 //-- obvious Spanish, ""Jose"", ""San Jacinto"" --//
>>530:                 if ((index == 0 && (charAt(value, index + 4) == ' ') ||
  531:                      value.length() == 4) || contains(value, 0, 4, ""SAN "")) {
  532:                     result.append('H');
  533:                 } else {",123
JacksonCore_1f_mutant_304,JacksonCore,1f,com.fasterxml.jackson.core.util.TextBuffer,expand,671,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (sizeAddition < minNewSegmentSize) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  668:         int oldLen = curr.length;
  669:         // Let's grow segments by 50% minimum
  670:         int sizeAddition = oldLen >> 1;
>>671:         if (sizeAddition < minNewSegmentSize) {
  672:             sizeAddition = minNewSegmentSize;
  673:         }
  674:         _currentSize = 0;",123
JacksonCore_9f_mutant_284,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString2,2485,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (c < INT_SPACE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2482:                 // And let the other char output down below
  2483:                 break;
  2484:             default:
>>2485:                 if (c < INT_SPACE) {
  2486:                     // As per [JACKSON-208], call can now return:
  2487:                     _throwUnquotedSpace(c, ""string value"");
  2488:                 } else {",123
JacksonCore_2f_mutant_1544,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeEscaped,1827,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return '\f';,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  1824:         case 'n':
  1825:             return '\n';
  1826:         case 'f':
>>1827:             return '\f';
  1828:         case 'r':
  1829:             return '\r';
  1830: ",123
JacksonCore_2f_mutant_1783,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseNumber,931,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (ptr >= inputLen) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  928:                 // Sign indicator?
  929:                 ch = (int) _inputBuffer[ptr++];
  930:                 if (ch == INT_MINUS || ch == INT_PLUS) { // yup, skip for now
>>931:                     if (ptr >= inputLen) {
  932:                         break dummy_loop;
  933:                     }
  934:                     ch = (int) _inputBuffer[ptr++];",123
Codec_7f_mutant_120,Codec,7f,org.apache.commons.codec.binary.Base64,encode,477,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  474:             }
  475:             switch (modulus) {
  476:                 case 1 :
>>477:                     buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];
  478:                     buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];
  479:                     // URL-SAFE skips the padding to further reduce size.
  480:                     if (encodeTable == STANDARD_ENCODE_TABLE) {",123
JacksonCore_9f_mutant_2701,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextTextValue,739,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} else if (t == JsonToken.START_OBJECT) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  736:             }
  737:             if (t == JsonToken.START_ARRAY) {
  738:                 _parsingContext = _parsingContext.createChildArrayContext(_tokenInputRow, _tokenInputCol);
>>739:             } else if (t == JsonToken.START_OBJECT) {
  740:                 _parsingContext = _parsingContext.createChildObjectContext(_tokenInputRow, _tokenInputCol);
  741:             }
  742:             return null;",123
JacksonCore_2f_mutant_1652,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName,1328,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} else if (!Character.isJavaIdentifierPart((char) ch)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1325:                         _inputPtr = ptr;
  1326:                         return _symbols.findSymbol(_inputBuffer, start, ptr - start, hash);
  1327:                     }
>>1328:                 } else if (!Character.isJavaIdentifierPart((char) ch)) {
  1329:                     int start = _inputPtr-1; // -1 to bring back first char
  1330:                     _inputPtr = ptr;
  1331:                     return _symbols.findSymbol(_inputBuffer, start, ptr - start, hash);",123
JacksonCore_9f_mutant_326,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_handleApos,2699,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (outPtr >= outBuf.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2696:                 _reportInvalidChar(c);
  2697:             }
  2698:             // Need more room?
>>2699:             if (outPtr >= outBuf.length) {
  2700:                 outBuf = _textBuffer.finishCurrentSegment();
  2701:                 outPtr = 0;
  2702:             }",123
JacksonCore_2f_mutant_1908,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,429,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (bits < 0) { // white space to skip,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  426:                     break;
  427:                 }
  428:                 bits = _decodeBase64Escape(b64variant, ch, 0);
>>429:                 if (bits < 0) { // white space to skip
  430:                     continue;
  431:                 }
  432:             }",123
JacksonCore_9f_mutant_1118,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipWSOrEnd,2883,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i > INT_SPACE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2880: 
  2881:         while (_inputPtr < _inputEnd) {
  2882:             i = _inputBuffer[_inputPtr++] & 0xFF;
>>2883:             if (i > INT_SPACE) {
  2884:                 if (i == INT_SLASH || i == INT_HASH) {
  2885:                     --_inputPtr;
  2886:                     return _skipWSOrEnd2();",123
JacksonCore_3f_mutant_911,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_2,2980,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2977: 
  2978:     private final void _skipUtf8_2(int c) throws IOException
  2979:     {
>>2980:         if (_inputPtr >= _inputEnd) {
  2981:             loadMoreGuaranteed();
  2982:         }
  2983:         c = (int) _inputBuffer[_inputPtr++];",123
JacksonCore_1f_mutant_180,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseInt,35,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (++offset < len) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  32:         // This looks ugly, but appears the fastest way (as per measurements)
  33:         if (++offset < len) {
  34:             num = (num * 10) + (digitChars[offset] - '0');
>>35:             if (++offset < len) {
  36:                 num = (num * 10) + (digitChars[offset] - '0');
  37:                 if (++offset < len) {
  38:                     num = (num * 10) + (digitChars[offset] - '0');",123
JacksonCore_9f_mutant_2236,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parsePosNumber,875,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return _parseNumber2(false, startPtr);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  872:         while (true) {
  873:             if (ptr >= inputLen) {
  874:                 _inputPtr = startPtr;
>>875:                 return _parseNumber2(false, startPtr);
  876:             }
  877:             ch = (int) _inputBuffer[ptr++];
  878:             if (ch < INT_0 || ch > INT_9) {",123
Codec_9f_mutant_86,Codec,9f,org.apache.commons.codec.binary.Base64,discardWhitespace,886,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return packedData;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  883:         }
  884:         byte packedData[] = new byte[bytesCopied];
  885:         System.arraycopy(groomedData, 0, packedData, 0, bytesCopied);
>>886:         return packedData;
  887:     }
  888: 
  889:     /**",123
JacksonCore_2f_mutant_1177,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,growArrayBy,3119,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return new int[more];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  3116:     public static int[] growArrayBy(int[] arr, int more)
  3117:     {
  3118:         if (arr == null) {
>>3119:             return new int[more];
  3120:         }
  3121:         return Arrays.copyOf(arr, arr.length + more);
  3122:     }",123
JacksonCore_2f_mutant_598,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseFloat,1401,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,c = (int) _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1398:                     eof = true;
  1399:                     break exp_loop;
  1400:                 }
>>1401:                 c = (int) _inputBuffer[_inputPtr++] & 0xFF;
  1402:             }
  1403:             // must be followed by sequence of ints, one minimum
  1404:             if (expLen == 0) {",123
JacksonCore_8f_mutant_57,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,contentsAsArray,362,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return result;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  359:         if (result == null) {
  360:             _resultArray = result = resultArray();
  361:         }
>>362:         return result;
  363:     }
  364: 
  365:     /**",123
Codec_2f_mutant_163,Codec,2f,org.apache.commons.codec.binary.Base64,encodeBase64,693,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,len += (1 + (len / CHUNK_SIZE)) * CHUNK_SEPARATOR.length;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  690:             len += 4 - mod;
  691:         }
  692:         if (isChunked) {
>>693:             len += (1 + (len / CHUNK_SIZE)) * CHUNK_SEPARATOR.length;
  694:         }
  695:         if (len > Integer.MAX_VALUE) {
  696:             throw new IllegalArgumentException(",123
Codec_5f_mutant_60,Codec,5f,org.apache.commons.codec.binary.Base64,decode,594,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  591:             switch (modulus) {
  592:                 case 2 :
  593:                     x = x << 6;
>>594:                     buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);
  595:                     break;
  596:                 case 3 :
  597:                     buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);",123
JacksonCore_2f_mutant_2234,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextToken,614,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i != INT_COLON) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  611:             _parsingContext.setCurrentName(name);
  612:             _currToken = JsonToken.FIELD_NAME;
  613:             i = _skipWS();
>>614:             if (i != INT_COLON) {
  615:                 _reportUnexpectedChar(i, ""was expecting a colon to separate field name and value"");
  616:             }
  617:             i = _skipWS();",123
Codec_9f_mutant_190,Codec,9f,org.apache.commons.codec.binary.Base64,getEncodeLength,973,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,long len = (pArray.length * 4) / 3;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  970:         // base64 always encodes to multiples of 4.
  971:         chunkSize = (chunkSize / 4) * 4;
  972: 
>>973:         long len = (pArray.length * 4) / 3;
  974:         long mod = len % 4;
  975:         if (mod != 0) {
  976:             len += 4 - mod;",123
JacksonCore_2f_mutant_2183,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextBooleanValue,801,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (t == JsonToken.START_ARRAY) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  798:             if (t == JsonToken.VALUE_FALSE) {
  799:                 return Boolean.FALSE;
  800:             }
>>801:             if (t == JsonToken.START_ARRAY) {
  802:                 _parsingContext = _parsingContext.createChildArrayContext(_tokenInputRow, _tokenInputCol);
  803:             } else if (t == JsonToken.START_OBJECT) {
  804:                 _parsingContext = _parsingContext.createChildObjectContext(_tokenInputRow, _tokenInputCol);",123
